Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_mbbsneet.in,URL_mbbsneet.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
JEE Main Chemistry Syllabus,1,TOP SITE,06-12-2021,https://engineering.careers360.com/articles/jee-main-chemistry-syllabus,20,https://images.static-collegedunia.com/public/image/84bf6a665f102dbd17ee6436f2fe32e7.pdf,,,8,https://www.shiksha.com/b-tech/jee-main-exam-syllabus,1,https://engineering.careers360.com/articles/jee-main-chemistry-syllabus,14,https://www.collegedekho.com/articles/jee-main-chemistry-important-topics-chapters/,7,https://jeemains.in/jee-main-chemistry-syllabus/,,,,,2,https://byjus.com/jee/jee-main-chemistry-syllabus/,49,https://www.fresherslive.com/education/jee-main-syllabus,6,https://www.embibe.com/exams/jee-main-chemistry-syllabus/,,,,,305,Exams,880,Syllabus,JEE Main,Exams
JEE Main Chemistry Syllabus,1,careers360.com,06-12-2021,https://engineering.careers360.com/articles/jee-main-chemistry-syllabus,5,https://collegedunia.com/exams/jee-main/chemistry-syllabus,,,8,https://www.shiksha.com/b-tech/jee-main-exam-syllabus,1,https://engineering.careers360.com/articles/jee-main-chemistry-syllabus,14,https://www.collegedekho.com/articles/jee-main-chemistry-important-topics-chapters/,7,https://jeemains.in/jee-main-chemistry-syllabus/,,,,,2,https://byjus.com/jee/jee-main-chemistry-syllabus/,49,https://www.fresherslive.com/education/jee-main-syllabus,6,https://www.embibe.com/exams/jee-main-chemistry-syllabus/,,,,,305,Exams,880,Syllabus,JEE Main,Exams
JEE Main Chemistry Syllabus,1,careers360.com,06-12-2021,https://engineering.careers360.com/articles/jee-main-chemistry-syllabus,20,https://images.static-collegedunia.com/public/image/84bf6a665f102dbd17ee6436f2fe32e7.pdf,,,8,https://www.shiksha.com/b-tech/jee-main-exam-syllabus,1,https://engineering.careers360.com/articles/jee-main-chemistry-syllabus,14,https://www.collegedekho.com/articles/jee-main-chemistry-important-topics-chapters/,7,https://jeemains.in/jee-main-chemistry-syllabus/,,,,,2,https://byjus.com/jee/jee-main-chemistry-syllabus/,49,https://www.fresherslive.com/education/jee-main-syllabus,6,https://www.embibe.com/exams/jee-main-chemistry-syllabus/,,,,,305,Exams,880,Syllabus,JEE Main,Exams
cat mock test free,1,TOP SITE,06-12-2021,https://byjusexamprep.com/online-test-series-cat,18,https://collegedunia.com/exams/cat/practice-papers,,,5,https://www.shiksha.com/mba/articles/cat-mock-test-blogId-19521,7,https://bschool.careers360.com/articles/cat-mock-test,25,https://www.collegedekho.com/exam/cat/mock-test,,,,,28,https://mocktest.aglasem.com/exam/cat,9,https://byjus.com/free-cat-prep/cat-mock-test/,,,26,https://www.embibe.com/exams/cat-mock-test/,,,,,306,Exams,5400,Practice_Papers,CAT,Exams
cat result,1,TOP SITE,06-12-2021,https://iimcat.ac.in/,5,https://collegedunia.com/exams/cat/results,,,2,https://www.shiksha.com/mba/cat-exam-results,3,https://bschool.careers360.com/hi/articles/cat-result,7,https://www.collegedekho.com/exam/cat/cut-off-results,,,,,20,https://news.aglasem.com/cat-2021-result-date/,37,https://byjus.com/free-cat-prep/cat-score-card/,18,https://www.fresherslive.com/education/cat-result,17,https://www.embibe.com/exams/cat-result/,,,,,307,Exams,8100,Result,CAT,Exams
cat result date,1,TOP SITE,06-12-2021,https://iimcat.ac.in/,5,https://collegedunia.com/exams/cat/results,,,4,https://www.shiksha.com/mba/cat-exam-results,2,https://bschool.careers360.com/hi/articles/cat-result,7,https://www.collegedekho.com/exam/cat/cut-off-results,,,,,9,https://exams.aglasem.com/cat-result-2021/,,,14,https://www.fresherslive.com/education/cat-result,22,https://www.embibe.com/exams/cat-result/,,,77,https://exam.buddy4study.com/cat-counselling,308,Exams,1600,Result,CAT,Exams
JEE Main Cut off,1,TOP SITE,06-12-2021,https://engineering.careers360.com/hi/articles/jee-main-cutoff,2,https://collegedunia.com/exams/jee-main/cutoff,,,3,https://www.shiksha.com/b-tech/jee-main-exam-cutoff,1,https://engineering.careers360.com/hi/articles/jee-main-cutoff,8,https://www.collegedekho.com/exam/jee-main/cutoff,17,https://jeemains.in/,,,43,https://admission.aglasem.com/jee-main-cut-offs/,9,https://byjus.com/jee/jee-main-cutoff/,15,https://www.fresherslive.com/education/jee-main-cutoff,7,https://www.embibe.com/exams/jee-main-cut-off/,,,39,https://exam.buddy4study.com/jee-main-cut-off,309,Exams,5400,Cut_Off,JEE Main,Exams
JEE Main Cut off,1,careers360.com,06-12-2021,https://engineering.careers360.com/hi/articles/jee-main-cutoff,2,https://collegedunia.com/exams/jee-main/cutoff,,,3,https://www.shiksha.com/b-tech/jee-main-exam-cutoff,1,https://engineering.careers360.com/hi/articles/jee-main-cutoff,8,https://www.collegedekho.com/exam/jee-main/cutoff,17,https://jeemains.in/,,,43,https://admission.aglasem.com/jee-main-cut-offs/,9,https://byjus.com/jee/jee-main-cutoff/,15,https://www.fresherslive.com/education/jee-main-cutoff,7,https://www.embibe.com/exams/jee-main-cut-off/,,,39,https://exam.buddy4study.com/jee-main-cut-off,309,Exams,5400,Cut_Off,JEE Main,Exams
cat score vs percentile,1,TOP SITE,06-12-2021,https://www.mbauniverse.com/cat/score-vs-percentile,6,https://collegedunia.com/exams/cat/score-vs-percentile,,,,,4,https://bschool.careers360.com/articles/cat-score-vs-percentile,5,https://www.collegedekho.com/articles/cat-score-vs-percentile/,,,,,43,https://admission.aglasem.com/cat-score-vs-percentile/,17,https://byjus.com/free-cat-prep/cat-score-vs-percentile/,,,,,47,https://leverageedu.com/blog/xat-score-vs-percentile/,,,310,Exams,1900,Comparison,CAT,Exams
cat answer key,1,TOP SITE,06-12-2021,https://iimcat.ac.in/,6,https://collegedunia.com/exams/cat/answer-keys,,,3,https://www.shiksha.com/news/cat-2021-answer-key-and-response-sheets-download-blogId-74035,2,https://bschool.careers360.com/articles/cat-answer-key,5,https://www.collegedekho.com/exam/cat/answer-key,,,,,4,https://exams.aglasem.com/cat-answer-key-2021/,,,15,https://www.fresherslive.com/education/cat-answer-key,42,https://www.embibe.com/exams/cat-answer-key/,,,43,https://exam.buddy4study.com/cat-2020-answer-key,311,Exams,1300,Answer_Key,CAT,Exams
cat topper,1,TOP SITE,06-12-2021,https://www.mbauniverse.com/cat/cat-topper-interview.php,3,https://collegedunia.com/exams/cat/toppers,,,5,https://www.shiksha.com/mba/articles/cat-2020-topper-interview-know-how-sabyasachi-mishra-scored-99-90-percentile-blogId-52691,4,https://bschool.careers360.com/articles/how-toppers-prepare-for-cat,6,https://www.collegedekho.com/news/cat-toppers-list-15292/,,,,,37,https://admission.aglasem.com/gursimran-ahuja-cat-topper-interview/,,,,,,,,,,,312,Exams,720,General,CAT,Exams
cat response sheet,1,TOP SITE,06-12-2021,https://bschool.careers360.com/articles/cat-response-sheet,5,https://collegedunia.com/exams/cat/response-sheet,,,2,https://www.shiksha.com/news/cat-2021-answer-key-and-response-sheets-download-blogId-74035,1,https://bschool.careers360.com/articles/cat-response-sheet,4,https://www.collegedekho.com/exam/cat/response-sheet,,,,,6,https://news.aglasem.com/cat-2021-response-sheet-release-date/,,,31,https://www.fresherslive.com/education/cat-answer-key,28,https://www.embibe.com/exams/cat-answer-key/,,,51,https://exam.buddy4study.com/cat-answer-key-response-sheets-released,313,Exams,1300,General,CAT,Exams
cat response sheet,1,careers360.com,06-12-2021,https://bschool.careers360.com/articles/cat-response-sheet,5,https://collegedunia.com/exams/cat/response-sheet,,,2,https://www.shiksha.com/news/cat-2021-answer-key-and-response-sheets-download-blogId-74035,1,https://bschool.careers360.com/articles/cat-response-sheet,4,https://www.collegedekho.com/exam/cat/response-sheet,,,,,6,https://news.aglasem.com/cat-2021-response-sheet-release-date/,,,31,https://www.fresherslive.com/education/cat-answer-key,28,https://www.embibe.com/exams/cat-answer-key/,,,51,https://exam.buddy4study.com/cat-answer-key-response-sheets-released,313,Exams,1300,General,CAT,Exams
Iift,1,TOP SITE,06-12-2021,https://www.iift.ac.in/,12,https://collegedunia.com/exams/iift,,,7,https://www.shiksha.com/university/indian-institute-of-foreign-trade-delhi-28559,22,https://bschool.careers360.com/articles/iift-cutoff,52,https://www.collegedekho.com/news/iift-2022-question-paper-analysis-answer-key-23190/,,,,,30,https://exams.aglasem.com/iift-question-paper-2022/,,,,,44,https://www.embibe.com/exams/iift-question-papers/,,,,,314,Exams,60500,Overview,LIFT,Exams
Iift registration,1,TOP SITE,06-12-2021,https://iift.nta.nic.in/,12,https://collegedunia.com/exams/iift/application-process,,,6,https://www.shiksha.com/mba/iift-exam-application-form,3,https://bschool.careers360.com/articles/iift-registration,20,https://www.collegedekho.com/exam/iift/how-to-apply,,,,,15,https://exams.aglasem.com/iift-registration-2022/,,,27,https://www.fresherslive.com/education/iift-exam,13,https://www.embibe.com/exams/iift-registration/,,,,,315,Exams,2400,Application,LIFT,Exams
Iift exam date,1,TOP SITE,06-12-2021,https://iift.nta.nic.in/,8,https://collegedunia.com/exams/iift,,,2,https://www.shiksha.com/mba/iift-exam-dates,3,https://bschool.careers360.com/articles/iift-important-dates,34,https://www.collegedekho.com/exam/iift,,,,,11,https://exams.aglasem.com/iift-postponed-2021-2022/,,,32,https://www.fresherslive.com/education/iift-exam-date-108467,22,https://www.embibe.com/exams/iift/,,,66,https://exam.buddy4study.com/iift-entrance-test,316,Exams,4400,Exam_Dates,LIFT,Exams
Iift eligibility,1,TOP SITE,06-12-2021,https://bschool.careers360.com/articles/iift-eligibility-criteria,,,,,9,https://www.shiksha.com/mba/iift-exam,1,https://bschool.careers360.com/articles/iift-eligibility-criteria,11,https://www.collegedekho.com/exam/iift/registration-eligibility,,,,,14,https://admission.aglasem.com/iift-mba/,,,23,https://www.fresherslive.com/education/iift-eligibility-criteria,18,https://www.embibe.com/exams/iift-eligibility-criteria/,,,,,317,Exams,210,Eligibility,LIFT,Exams
Iift eligibility,1,careers360.com,06-12-2021,https://bschool.careers360.com/articles/iift-eligibility-criteria,,,,,9,https://www.shiksha.com/mba/iift-exam,1,https://bschool.careers360.com/articles/iift-eligibility-criteria,11,https://www.collegedekho.com/exam/iift/registration-eligibility,,,,,14,https://admission.aglasem.com/iift-mba/,,,23,https://www.fresherslive.com/education/iift-eligibility-criteria,18,https://www.embibe.com/exams/iift-eligibility-criteria/,,,,,317,Exams,210,Eligibility,LIFT,Exams
Iift admit card,1,TOP SITE,06-12-2021,https://iift.nta.nic.in/,3,https://collegedunia.com/exams/iift/admit-card,,,4,https://www.shiksha.com/mba/iift-exam-admit-card,2,https://bschool.careers360.com/hi/articles/iift-admit-card,13,https://www.collegedekho.com/exam/iift/admit-card,,,,,16,https://exams.aglasem.com/iift-admit-card-2022/,,,24,https://www.fresherslive.com/education/iift-admit-card,12,https://www.embibe.com/exams/iift-admit-card/,,,,,318,Exams,8100,Admit_Card,LIFT,Exams
Iift exam pattern,1,TOP SITE,06-12-2021,https://bschool.careers360.com/articles/iift-exam-pattern,5,https://collegedunia.com/exams/iift/exam-pattern,,,6,https://www.shiksha.com/mba/iift-exam-pattern,1,https://bschool.careers360.com/articles/iift-exam-pattern,10,https://www.collegedekho.com/exam/iift/syllabus,,,,,27,https://exams.aglasem.com/iift-exam-analysis-2022/,62,https://byjus.com/free-cat-prep/tips-to-prepare-for-cat-and-iift-simultaneously/,22,https://www.fresherslive.com/education/iift-syllabus-102768,13,https://www.embibe.com/exams/iift-question-papers/,58,https://leverageedu.com/blog/iift-exam-pattern/,69,https://exam.buddy4study.com/iift-entrance-test-exam-pattern,320,Exams,1600,Exam_Pattern,LIFT,Exams
Iift exam pattern,1,careers360.com,06-12-2021,https://bschool.careers360.com/articles/iift-exam-pattern,5,https://collegedunia.com/exams/iift/exam-pattern,,,6,https://www.shiksha.com/mba/iift-exam-pattern,1,https://bschool.careers360.com/articles/iift-exam-pattern,10,https://www.collegedekho.com/exam/iift/syllabus,,,,,27,https://exams.aglasem.com/iift-exam-analysis-2022/,62,https://byjus.com/free-cat-prep/tips-to-prepare-for-cat-and-iift-simultaneously/,22,https://www.fresherslive.com/education/iift-syllabus-102768,13,https://www.embibe.com/exams/iift-question-papers/,58,https://leverageedu.com/blog/iift-exam-pattern/,69,https://exam.buddy4study.com/iift-entrance-test-exam-pattern,320,Exams,1600,Exam_Pattern,LIFT,Exams
Iift syllabus,1,TOP SITE,06-12-2021,https://bschool.careers360.com/articles/iift-syllabus,7,https://collegedunia.com/exams/iift/syllabus,,,4,https://www.shiksha.com/mba/iift-exam-syllabus,1,https://bschool.careers360.com/articles/iift-syllabus,8,https://www.collegedekho.com/exam/iift/syllabus,,,,,16,https://exams.aglasem.com/iift-syllabus-2022/,,,15,https://www.fresherslive.com/education/iift-syllabus-102768,12,https://www.embibe.com/exams/iift-syllabus/,,,53,https://exam.buddy4study.com/iift-entrance-test-syllabus,321,Exams,1300,Syllabus,LIFT,Exams
Iift syllabus,1,careers360.com,06-12-2021,https://bschool.careers360.com/articles/iift-syllabus,7,https://collegedunia.com/exams/iift/syllabus,,,4,https://www.shiksha.com/mba/iift-exam-syllabus,1,https://bschool.careers360.com/articles/iift-syllabus,8,https://www.collegedekho.com/exam/iift/syllabus,,,,,16,https://exams.aglasem.com/iift-syllabus-2022/,,,15,https://www.fresherslive.com/education/iift-syllabus-102768,12,https://www.embibe.com/exams/iift-syllabus/,,,53,https://exam.buddy4study.com/iift-entrance-test-syllabus,321,Exams,1300,Syllabus,LIFT,Exams
Iift mock test,1,TOP SITE,06-12-2021,https://byjusexamprep.com/online-test-series-iift,45,https://collegedunia.com/exams/iift/practice-papers,,,3,https://www.shiksha.com/mba/iift-exam-mocktest,5,https://bschool.careers360.com/articles/iift-mock-test,26,https://www.collegedekho.com/exam/iift/mock-test,,,,,46,https://admission.aglasem.com/iift-exam-pattern/,83,https://byjus.com/bnat/,,,,,,,,,322,Exams,320,Practice_Papers,LIFT,Exams
Iift result,1,TOP SITE,06-12-2021,https://iift.nta.nic.in/,6,https://collegedunia.com/exams/iift/results,,,4,https://www.shiksha.com/mba/iift-exam-results,5,https://bschool.careers360.com/articles/iift-result,13,https://www.collegedekho.com/exam/iift/cut-off-results,,,,,21,https://admission.aglasem.com/iift-mba-result/,,,32,https://www.fresherslive.com/education/iift-result,17,https://www.embibe.com/exams/iift-result/,,,,,323,Exams,8100,Result,LIFT,Exams
Iift result date,1,TOP SITE,06-12-2021,https://iift.nta.nic.in/,9,https://collegedunia.com/exams/iift/results,,,4,https://www.shiksha.com/mba/iift-exam-results,2,https://bschool.careers360.com/articles/iift-result,10,https://www.collegedekho.com/exam/iift/cut-off-results,,,,,24,https://admission.aglasem.com/iift-mba/,,,34,https://www.fresherslive.com/education/iift-exam-date-108467,16,https://www.embibe.com/exams/iift-result/,,,,,324,Exams,590,Result,LIFT,Exams
xat,1,TOP SITE,06-12-2021,https://xatonline.in/,3,https://collegedunia.com/exams/xat,,,2,https://www.shiksha.com/mba/xat-exam,6,https://bschool.careers360.com/exams/xat,14,https://www.collegedekho.com/exam/xat,,,,,44,https://admission.aglasem.com/xat-result/,54,https://byjus.com/full-form/xat-full-form/,50,https://www.fresherslive.com/education/xat-exam,31,https://www.embibe.com/exams/xat-result/,73,https://leverageedu.com/blog/xat/,,,325,Exams,27100,Overview,XAT,Exams
xat registration date,1,TOP SITE,06-12-2021,https://xatonline.in/,5,https://collegedunia.com/exams/xat,,,3,https://www.shiksha.com/mba/xat-exam,4,https://bschool.careers360.com/articles/xat-registration,10,https://www.collegedekho.com/exam/xat/how-to-apply,,,,,18,https://exams.aglasem.com/xat-2022/,,,22,https://www.fresherslive.com/education/xat-important-dates,29,https://www.embibe.com/exams/xat-registration/,,,,,326,Exams,260,Application,XAT,Exams
xat admit card,1,TOP SITE,06-12-2021,https://xatonline.in/,3,https://collegedunia.com/exams/xat/admit-card,,,5,https://www.shiksha.com/mba/xat-exam-admit-card,2,https://bschool.careers360.com/articles/xat-admit-card,8,https://www.collegedekho.com/exam/xat/admit-card,,,,,21,https://exams.aglasem.com/xat-2021-admit-card/,,,10,https://www.fresherslive.com/education/xat-admit-card,7,https://www.embibe.com/exams/xat-admit-card/,,,61,https://exam.buddy4study.com/xat-admit-card-released,327,Exams,3600,Admit_Card,XAT,Exams
xat eligibility,1,TOP SITE,06-12-2021,https://www.mbauniverse.com/xat/eligibility.php,3,https://collegedunia.com/exams/xat/eligibility,,,5,https://www.shiksha.com/mba/articles/xat-eligibility-criteria-blogId-19591,2,https://bschool.careers360.com/articles/xat-eligibility-criteria,6,https://www.collegedekho.com/exam/xat/registration-eligibility,,,,,46,https://exams.aglasem.com/xat-2022/,,,19,https://www.fresherslive.com/education/xat-eligibility-criteria,41,https://www.embibe.com/exams/xat-eligibility-criteria/,65,https://leverageedu.com/blog/pu/xat/,,,328,Exams,390,Eligibility,XAT,Exams
xat exam pattern,1,TOP SITE,06-12-2021,https://www.mbauniverse.com/xat/exam-pattern.php,4,https://collegedunia.com/exams/xat/exam-pattern,,,5,https://www.shiksha.com/mba/xat-exam-pattern,3,https://bschool.careers360.com/articles/xat-exam-pattern,11,https://www.collegedekho.com/exam/xat/exam-pattern,,,,,43,https://admission.aglasem.com/xat-previous-year-question-papers/,77,https://byjus.com/full-form/xat-full-form/,10,https://www.fresherslive.com/education/xat-exam-pattern,42,https://www.embibe.com/exams/xat/,70,https://leverageedu.com/blog/pu/xat-exam-pattern/,50,https://exam.buddy4study.com/xat-exam-pattern,329,Exams,1600,Exam_Pattern,XAT,Exams
xat syllabus,1,TOP SITE,06-12-2021,https://www.mbauniverse.com/xat/exam-syllabus.php,4,https://collegedunia.com/exams/xat/syllabus,,,2,https://www.shiksha.com/mba/xat-exam-syllabus,5,https://bschool.careers360.com/articles/xat-syllabus,8,https://static.collegedekho.com/media/django-summernote/2020-12-22/d8e84469-8ccd-48cb-b26f-e1dac22c3297.pdf,,,,,,,,,13,https://www.fresherslive.com/education/xat-syllabus,32,https://www.embibe.com/exams/xat-syllabus/,61,https://leverageedu.com/blog/pu/xat-syllabus/,30,https://exam.buddy4study.com/xat-syllabus,330,Exams,2900,Syllabus,XAT,Exams
xat mock test,1,TOP SITE,06-12-2021,https://byjusexamprep.com/online-test-series-xat,14,https://collegedunia.com/exams/xat/practice-papers,,,3,https://www.shiksha.com/mba/xat-exam-mocktest,13,https://bschool.careers360.com/articles/xat-mock-test,8,https://www.collegedekho.com/exam/xat/mock-test,,,,,29,https://admission.aglasem.com/xat-mock-test-paper/,70,https://byjus.com/full-form/xat-full-form/,,,,,,,,,331,Exams,590,Practice_Papers,XAT,Exams
xat result,1,TOP SITE,06-12-2021,https://xatonline.in/,8,https://collegedunia.com/exams/xat,,,4,https://www.shiksha.com/mba/xat-exam-results,2,https://bschool.careers360.com/articles/xat-result,14,https://www.collegedekho.com/exam/xat/cut-off-results,,,,,11,https://admission.aglasem.com/xat-result/,,,15,https://www.fresherslive.com/education/xat-result,19,https://www.embibe.com/exams/xat-result/,,,78,https://exam.buddy4study.com/xat-result,332,Exams,6600,Result,XAT,Exams
xat answer key,1,TOP SITE,06-12-2021,https://xatonline.in/,2,https://collegedunia.com/exams/xat/answer-key,,,6,https://www.shiksha.com/mba/xat-exam-answer-key,3,https://bschool.careers360.com/articles/xat-answer-key,7,https://www.collegedekho.com/exam/xat/answer-key,,,,,9,https://admission.aglasem.com/xat-answer-key/,,,,,15,https://www.embibe.com/exams/xat-answer-key/,,,,,333,Exams,2900,Answer_Key,XAT,Exams
xat answer key,1,TOP SITE,06-12-2021,https://xatonline.in/,76,https://images.static-collegedunia.com/public/college_data/images/entrance/sample_paper/1555995665xat-2015.pdf,,,6,https://www.shiksha.com/mba/xat-exam-answer-key,3,https://bschool.careers360.com/articles/xat-answer-key,7,https://www.collegedekho.com/exam/xat/answer-key,,,,,9,https://admission.aglasem.com/xat-answer-key/,,,,,15,https://www.embibe.com/exams/xat-answer-key/,,,,,333,Exams,2900,Answer_Key,XAT,Exams
xat cutoff,1,TOP SITE,06-12-2021,https://bschool.careers360.com/articles/xat-cutoff,3,https://collegedunia.com/exams/xat/cutoff,,,2,https://www.shiksha.com/mba/xat-exam-cutoff,1,https://bschool.careers360.com/articles/xat-cutoff,8,https://www.collegedekho.com/exam/xat/cutoff,,,,,20,https://cutoffs.aglasem.com/134072,,,12,https://www.fresherslive.com/education/xat-cut-off,13,https://www.embibe.com/exams/xat-cut-off/,54,https://leverageedu.com/blog/xat-score-vs-percentile/,30,https://exam.buddy4study.com/xat-cut-off,334,Exams,1300,Cut_Off,XAT,Exams
xat cutoff,1,careers360.com,06-12-2021,https://bschool.careers360.com/articles/xat-cutoff,3,https://collegedunia.com/exams/xat/cutoff,,,2,https://www.shiksha.com/mba/xat-exam-cutoff,1,https://bschool.careers360.com/articles/xat-cutoff,8,https://www.collegedekho.com/exam/xat/cutoff,,,,,20,https://cutoffs.aglasem.com/134072,,,12,https://www.fresherslive.com/education/xat-cut-off,13,https://www.embibe.com/exams/xat-cut-off/,54,https://leverageedu.com/blog/xat-score-vs-percentile/,30,https://exam.buddy4study.com/xat-cut-off,334,Exams,1300,Cut_Off,XAT,Exams
mat,1,TOP SITE,06-12-2021,https://mat.aima.in/dec21/,5,https://collegedunia.com/exams/mat,,,3,https://www.shiksha.com/mba/mat-exam,4,https://bschool.careers360.com/exams/mat,68,https://www.collegedekho.com/articles/mat-mathematical-skills-tips-for-preparation/,,,,,,,,,,,89,https://www.embibe.com/exams/mat-question-papers/,,,,,335,Exams,110000,Overview,MAT,Exams
mat registration,1,TOP SITE,06-12-2021,https://mat.aima.in/dec21/,5,https://collegedunia.com/exams/mat/application-process,,,3,https://www.shiksha.com/mba/mat-exam-application-form,2,https://bschool.careers360.com/articles/mat-application-form,16,https://www.collegedekho.com/exam/mat/how-to-apply,,,,,8,https://exams.aglasem.com/mat-2021-registration/,,,9,https://www.fresherslive.com/education/mat-registration,14,https://www.embibe.com/exams/mat-application-form/,,,87,https://exam.buddy4study.com/mat-application,336,Exams,1900,Application,MAT,Exams
mat admit card,1,TOP SITE,06-12-2021,https://mat.aima.in/dec21/admitcard-login,4,https://collegedunia.com/exams/mat/admit-card,,,2,https://www.shiksha.com/mba/mat-exam-admit-card,3,https://bschool.careers360.com/articles/mat-admit-card,8,https://www.collegedekho.com/exam/mat/admit-card,,,,,7,https://exams.aglasem.com/mat-2021-admit-card/,,,17,https://www.fresherslive.com/education/mat-admit-card,23,https://www.embibe.com/exams/mat-admit-card/,,,72,https://exam.buddy4study.com/mat-admit-card,337,Exams,1900,Admit_Card,MAT,Exams
mat exam centres,1,TOP SITE,06-12-2021,https://bschool.careers360.com/articles/mat-exam-centres,3,https://collegedunia.com/exams/mat/exam-centers,,,2,https://www.shiksha.com/mba/mat-exam-centre,1,https://bschool.careers360.com/articles/mat-exam-centres,6,https://www.collegedekho.com/exam/mat,,,,,50,https://exams.aglasem.com/cmat-2021-exam-centres/,,,,,26,https://www.embibe.com/exams/kmat-mba-exam-centres/,68,https://leverageedu.com/blog/mat-exam-pattern/,52,https://exam.buddy4study.com/mat-admit-card,338,Exams,140,Exam_Centers,MAT,Exams
mat exam centres,1,careers360.com,06-12-2021,https://bschool.careers360.com/articles/mat-exam-centres,3,https://collegedunia.com/exams/mat/exam-centers,,,2,https://www.shiksha.com/mba/mat-exam-centre,1,https://bschool.careers360.com/articles/mat-exam-centres,6,https://www.collegedekho.com/exam/mat,,,,,50,https://exams.aglasem.com/cmat-2021-exam-centres/,,,,,26,https://www.embibe.com/exams/kmat-mba-exam-centres/,68,https://leverageedu.com/blog/mat-exam-pattern/,52,https://exam.buddy4study.com/mat-admit-card,338,Exams,140,Exam_Centers,MAT,Exams
mat eligibility,1,TOP SITE,06-12-2021,https://www.mbauniverse.com/mat/eligibility,3,https://collegedunia.com/exams/mat/eligibility,,,5,https://www.shiksha.com/mba/mat-exam,2,https://bschool.careers360.com/articles/mat-eligibility-criteria,10,https://www.collegedekho.com/exam/mat/registration-eligibility,,,,,15,https://admission.aglasem.com/mat/,94,https://byjus.com/free-ias-prep/minimum-alternate-tax-mat/,22,https://www.fresherslive.com/education/mat-registration,13,https://www.embibe.com/exams/mat-eligibility-criteria/,,,45,https://exam.buddy4study.com/mat-eligibility,339,Exams,390,Eligibility,MAT,Exams
mat syllabus,1,TOP SITE,06-12-2021,https://www.mbauniverse.com/mat/exam-syllabus,3,https://collegedunia.com/exams/mat/syllabus,83,https://prepp.in/ntse-exam/exam-pattern,2,https://www.shiksha.com/mba/mat-exam-syllabus,4,https://bschool.careers360.com/articles/mat-syllabus,23,https://www.collegedekho.com/exam/mat/syllabus,,,,,24,https://exams.aglasem.com/mat-syllabus-2022/,79,https://byjus.com/cat/cat-syllabus/,14,https://www.fresherslive.com/education/mat-syllabus,8,https://www.embibe.com/exams/mat-syllabus/,88,https://leverageedu.com/blog/mat-syllabus/,74,https://exam.buddy4study.com/ignou-openmat-syllabus,340,Exams,4400,Syllabus,MAT,Exams
mat syllabus,1,TOP SITE,06-12-2021,https://www.mbauniverse.com/mat/exam-syllabus,41,https://images.static-collegedunia.com/public/college_data/images/entrance/entrance_brochure/1613639656MAT%20Syllabus.pdf,83,https://prepp.in/ntse-exam/exam-pattern,2,https://www.shiksha.com/mba/mat-exam-syllabus,4,https://bschool.careers360.com/articles/mat-syllabus,23,https://www.collegedekho.com/exam/mat/syllabus,,,,,24,https://exams.aglasem.com/mat-syllabus-2022/,79,https://byjus.com/cat/cat-syllabus/,14,https://www.fresherslive.com/education/mat-syllabus,8,https://www.embibe.com/exams/mat-syllabus/,88,https://leverageedu.com/blog/mat-syllabus/,74,https://exam.buddy4study.com/ignou-openmat-syllabus,340,Exams,4400,Syllabus,MAT,Exams
mat books for preparation,1,TOP SITE,06-12-2021,https://www.shiksha.com/mba/mat-exam-books,7,https://collegedunia.com/exams/mat/preparation-tips,48,https://prepp.in/news/e-520-ntse-2020-mental-ability-test-mat-preparation-strategy,1,https://www.shiksha.com/mba/mat-exam-books,2,https://bschool.careers360.com/articles/best-books-for-mat-preparation,12,https://www.collegedekho.com/exam/mat/best-books,,,,,20,https://exams.aglasem.com/mat-exam-preparation-2022/,93,https://byjus.com/jee/ntse-syllabus/,,,43,https://www.embibe.com/exams/mat-syllabus/,,,,,344,Exams,260,Preparation,MAT,Exams
mat books for preparation,1,shiksha.com,06-12-2021,https://www.shiksha.com/mba/mat-exam-books,7,https://collegedunia.com/exams/mat/preparation-tips,48,https://prepp.in/news/e-520-ntse-2020-mental-ability-test-mat-preparation-strategy,1,https://www.shiksha.com/mba/mat-exam-books,2,https://bschool.careers360.com/articles/best-books-for-mat-preparation,12,https://www.collegedekho.com/exam/mat/best-books,,,,,20,https://exams.aglasem.com/mat-exam-preparation-2022/,93,https://byjus.com/jee/ntse-syllabus/,,,43,https://www.embibe.com/exams/mat-syllabus/,,,,,344,Exams,260,Preparation,MAT,Exams
